/Users/tigran/workspace/dwg_parser/codes/parser.py:397: SyntaxWarning: invalid escape sequence '\P'
elem: name=Lichtschiene Tecton WS_A01KSYBHXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 759.4410030708614, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Lichtschiene Tecton WS_A01KSYBIXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 791.4410027485551, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYBJXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 825.0410024101334, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYBKXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 853.0410021281155, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYBLXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 885.0410018058092, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYBMXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 631.4410043600872, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
elem: name=Lichtschiene Tecton WS_A01KSYBNXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 599.4410046823934, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
elem: name=Lichtschiene Tecton WS_A01KSYBOXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 567.4410050046997, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Lichtschiene Tecton WS_A01KSYBPXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 535.4410053270062, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
elem: name=Lichtschiene Tecton WS_A01KSYBQXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 503.4410056493125, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Lichtschiene Tecton WS_A01KSYBRXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 471.4410059716188, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Lichtschiene Tecton WS_A01KSYBSXE layer=ADE_ET_BEL_Lichtschiene text= ins=(331.2063188106274, 468.689005999337, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
elem: name=Einspeisestück_A01KSYBTXE layer=ADE_ET_BEL_Lichtschiene-Anschluss text= ins=(312.7667009307841, 468.4090060021574, 0.0) matrix=(-1276.953665018012, -1402.2341647250735)
elem: name=Schaltkreis_A01KSYBUXE layer=ADE_ET_BEL_Lichtschiene-Anschluss-TXT text= ins=(307.0076233487898, 466.563246020748, 0.0) matrix=(-1276.953665018012, -1402.2341647250735)
  * MTEXT None layer=0 text='Lichtband 51-00.5 ' ins=(307.0076233487898, 468.0032460062441, 0.0) img_pos=(1031.6153626600244, 4725.424289823521)
elem: name=Schaltkreis_A01KSYBVXE layer=ADE_ET_BEL_Lichtschiene-Anschluss-TXT text= ins=(312.2604702958829, 464.9632460368632, 0.0) matrix=(-1276.953665018012, -1402.2341647250737)
  * MTEXT None layer=0 text='03F01 ' ins=(312.2604702958829, 466.4032460223593, 0.0) img_pos=(1062.5852727855672, 4734.8820868466255)
elem: name=Schaltkreis_A01KSYBWXE layer=ADE_ET_BEL_Lichtschiene-Anschluss-TXT text= ins=(312.1961442965305, 463.3661260529495, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
  * MTEXT None layer=0 text='4,2 m ' ins=(312.1961442965305, 464.80612603844565, 0.0) img_pos=(1062.206017414383, 4744.298793423074)
elem: name=Einspeisestück_A01KSYBXXE layer=ADE_ET_BEL_Lichtschiene-Anschluss text= ins=(331.1663188110304, 468.4090060021574, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Schaltkreis_A01KSYBYXE layer=ADE_ET_BEL_Lichtschiene-Anschluss-TXT text= ins=(325.4072412290361, 466.563246020748, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
  * MTEXT None layer=0 text='Lichtband 51-00.6 ' ins=(325.4072412290361, 468.0032460062441, 0.0) img_pos=(1140.0964430788931, 4725.507717918166)
elem: name=Schaltkreis_A01KSYBZXE layer=ADE_ET_BEL_Lichtschiene-Anschluss-TXT text= ins=(330.5164511775761, 464.9632460368632, 0.0) matrix=(-1276.953665018012, -1402.2341647250737)
  * MTEXT None layer=0 text='03F02 ' ins=(330.5164511775761, 466.4032460223593, 0.0) img_pos=(1170.2194934004672, 4734.96486365812)
elem: name=Schaltkreis_A01KSYC0XE layer=ADE_ET_BEL_Lichtschiene-Anschluss-TXT text= ins=(330.5957621767768, 463.3661260529495, 0.0) matrix=(-1276.9536650180125, -1402.2341647250737)
  * MTEXT None layer=0 text='4,2 m ' ins=(330.5957621767768, 464.80612603844565, 0.0) img_pos=(1170.6870978332518, 4744.382221517719)
elem: name=Lichtschiene Tecton WS_A01KSYC1XE layer=ADE_ET_BEL_Lichtschiene text= ins=(294.40631918128, 1061.242866213349, 0.0) matrix=(-1276.953665018012, -1402.234164725072)
elem: name=Lichtschiene Tecton WS_A01KSYC2XE layer=ADE_ET_BEL_Lichtschiene text= ins=(294.40631918128, 1037.242866455079, 0.0) matrix=(-1276.953665018012, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYC3XE layer=ADE_ET_BEL_Lichtschiene text= ins=(294.40631918128, 1093.242865891043, 0.0) matrix=(-1276.953665018012, -1402.2341647250719)
elem: name=Lichtschiene Tecton WS_A01KSYC4XE layer=ADE_ET_BEL_Lichtschiene text= ins=(294.40631918128, 1125.242865568736, 0.0) matrix=(-1276.953665018012, -1402.2341647250726)
elem: name=Schaltkreis_A01KSYC6XE layer=ADE_ET_BEL_Decke-TXT text= ins=(291.2703312128658, 1025.48867579144, 0.0) matrix=(-1276.953665018013, -1402.2341647250723)
  * MTEXT None layer=0 text='B17 ' ins=(291.2703312128658, 1026.9286757769364, 0.0) img_pos=(938.8309111097512, 1429.7960281322912)
elem: name=Schaltkreis_A01KSYC8XE layer=ADE_ET_BEL_Decke-TXT text= ins=(291.2703312128658, 1055.309629732153, 0.0) matrix=(-1276.953665018013, -1402.2341647250714)
  * MTEXT None layer=0 text='B17 ' ins=(291.2703312128658, 1056.749629717649, 0.0) img_pos=(938.8309111098067, 1253.9646104795247)
elem: name=Schaltkreis_A01KSYCAXE layer=ADE_ET_BEL_Decke-TXT text= ins=(291.2703312128658, 1089.130583632577, 0.0) matrix=(-1276.953665018013, -1402.2341647250717)
  * MTEXT None layer=0 text='B17 ' ins=(291.2703312128658, 1090.570583618073, 0.0) img_pos=(938.8309111098697, 1054.5482443061528)
elem: name=Schaltkreis_A01KSYCCXE layer=ADE_ET_BEL_Decke-TXT text= ins=(291.2703312128658, 1122.951537533001, 0.0) matrix=(-1276.953665018013, -1402.2341647250723)
  * MTEXT None layer=0 text='B17 ' ins=(291.2703312128658, 1124.391537518497, 0.0) img_pos=(938.8309111099327, 855.1318781327809)
elem: name=Schaltkreis_A01KSYCEXE layer=ADE_ET_BEL_Decke-TXT text= ins=(291.2703312128658, 1154.292491458404, 0.0) matrix=(-1276.953665018013, -1402.234164725072)
  * MTEXT None layer=0 text='B17 ' ins=(291.2703312128658, 1155.7324914439002, 0.0) img_pos=(938.8309111099911, 670.3381800421821)
elem: name=Schaltkreis_A01KSYCGXE layer=ADE_ET_BEL_Decke-TXT text= ins=(309.6893295846542, 1025.48867579144, 0.0) matrix=(-1276.9536650180128, -1402.2341647250723)
  * MTEXT None layer=0 text='B17 ' ins=(309.68932958465416, 1026.9286757769364, 0.0) img_pos=(1047.4262556766698, 1429.8795441025377)
elem: name=Schaltkreis_A01KSYCIXE layer=ADE_ET_BEL_Decke-TXT text= ins=(309.6893295846542, 1055.309629732153, 0.0) matrix=(-1276.9536650180128, -1402.2341647250714)
  * MTEXT None layer=0 text='B17 ' ins=(309.68932958465416, 1056.749629717649, 0.0) img_pos=(1047.4262556767253, 1254.0481264497712)
elem: name=Schaltkreis_A01KSYCKXE layer=ADE_ET_BEL_Decke-TXT text= ins=(309.6893295846542, 1089.130583632577, 0.0) matrix=(-1276.9536650180128, -1402.2341647250717)
  * MTEXT None layer=0 text='B17 ' ins=(309.68932958465416, 1090.570583618073, 0.0) img_pos=(1047.4262556767883, 1054.6317602763993)
elem: name=Schaltkreis_A01KSYCMXE layer=ADE_ET_BEL_Decke-TXT text= ins=(309.6893295846542, 1122.951537533001, 0.0) matrix=(-1276.9536650180128, -1402.2341647250723)
  * MTEXT None layer=0 text='B17 ' ins=(309.68932958465416, 1124.391537518497, 0.0) img_pos=(1047.4262556768513, 855.2153941030274)
elem: name=Schaltkreis_A01KSYCOXE layer=ADE_ET_BEL_Decke-TXT text= ins=(309.6893295846542, 1154.292491458404, 0.0) matrix=(-1276.9536650180128, -1402.234164725072)
  * MTEXT None layer=0 text='B17 ' ins=(309.68932958465416, 1155.7324914439002, 0.0) img_pos=(1047.4262556769097, 670.4216960124286)
elem: name=Schaltkreis_A01KSYCQXE layer=ADE_ET_BEL_Decke-TXT text= ins=(328.0703308422135, 1025.48867579144, 0.0) matrix=(-1276.953665018012, -1402.2341647250723)
  * MTEXT None layer=0 text='B17 ' ins=(328.0703308422135, 1026.9286757769364, 0.0) img_pos=(1155.7975755909467, 1429.9628877851383)
elem: name=Schaltkreis_A01KSYCSXE layer=ADE_ET_BEL_Decke-TXT text= ins=(328.0703308422135, 1055.309629732153, 0.0) matrix=(-1276.953665018012, -1402.2341647250714)
  * MTEXT None layer=0 text='B17 ' ins=(328.0703308422135, 1056.749629717649, 0.0) img_pos=(1155.7975755910022, 1254.1314701323718)
elem: name=Schaltkreis_A01KSYCUXE layer=ADE_ET_BEL_Decke-TXT text= ins=(328.0703308422135, 1089.130583632577, 0.0) matrix=(-1276.953665018012, -1402.2341647250717)
  * MTEXT None layer=0 text='B17 ' ins=(328.0703308422135, 1090.570583618073, 0.0) img_pos=(1155.7975755910652, 1054.7151039589999)
elem: name=Schaltkreis_A01KSYCWXE layer=ADE_ET_BEL_Decke-TXT text= ins=(328.0703308422135, 1122.951537533001, 0.0) matrix=(-1276.953665018012, -1402.2341647250723)
  * MTEXT None layer=0 text='B17 ' ins=(328.0703308422135, 1124.391537518497, 0.0) img_pos=(1155.7975755911282, 855.298737785628)
elem: name=Schaltkreis_A01KSYCYXE layer=ADE_ET_BEL_Decke-TXT text= ins=(328.0703308422135, 1154.292491458404, 0.0) matrix=(-1276.953665018012, -1402.234164725072)
  * MTEXT None layer=0 text='B17 ' ins=(328.0703308422135, 1155.7324914439002, 0.0) img_pos=(1155.7975755911866, 670.5050396950292)
elem: name=Schaltkreis_A01KSYD0XE layer=ADE_ET_BEL_Decke-TXT text= ins=(328.0703308422135, 991.6677218910158, 0.0) matrix=(-1276.953665018012, -1402.2341647250723)
  * MTEXT None layer=0 text='B17 ' ins=(328.0703308422135, 993.1077218765122, 0.0) img_pos=(1155.7975755908838, 1629.379253958512)
elem: name=S02_A01KSYD1XE layer=ADE_ET_SIBE_Decke text= ins=(312.486700933604, 471.5324880821568, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
elem: name=Schaltkreis_A01KSYD2XE layer=ADE_ET_SIBE_Decke-TXT text= ins=(313.9027009193421, 473.7382480599404, 0.0) matrix=(-1276.953665018012, -1402.234164725073)
  * MTEXT None layer=0 text='LPS01-04-05 ' ins=(313.9027009193421, 475.1782480454367, 0.0) img_pos=(1072.2675908363879, 4683.150039830813)
elem: name=Schaltkreis_A01KSYD3XE layer=ADE_ET_SIBE_Decke-TXT text= ins=(309.0640149680778, 473.9324880579838, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
  * MTEXT None layer=0 text='S02 ' ins=(309.0640149680778, 475.37248804347996, 0.0) img_pos=(1043.7395049154145, 4681.982815016898)
elem: name=S02_A01KSYD4XE layer=ADE_ET_SIBE_Decke text= ins=(312.486700933604, 571.842738424863, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
elem: name=Schaltkreis_A01KSYD5XE layer=ADE_ET_SIBE_Decke-TXT text= ins=(313.9027009193424, 572.125618422014, 0.0) matrix=(-1276.9536650180125, -1402.234164725073)
  * MTEXT None layer=0 text='LPS01-03-05 ' ins=(313.90270091934235, 573.5656184075103, 0.0) img_pos=(1072.2675908365725, 4103.034767720983)
elem: name=Schaltkreis_A01KSYD6XE layer=ADE_ET_SIBE_Decke-TXT text= ins=(309.0640149680778, 572.1212984220572, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
  * MTEXT None layer=0 text='S02 ' ins=(309.0640149680778, 573.5612984075535, 0.0) img_pos=(1043.7395049155973, 4103.038299751631)
elem: name=S02_A01KSYD7XE layer=ADE_ET_SIBE_Decke text= ins=(312.486700933604, 681.3196604120981, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
elem: name=Schaltkreis_A01KSYD8XE layer=ADE_ET_SIBE_Decke-TXT text= ins=(313.9027009193424, 681.6025404092493, 0.0) matrix=(-1276.9536650180125, -1402.2341647250732)
  * MTEXT None layer=0 text='LPS01-03-06 ' ins=(313.90270091934235, 683.0425403947456, 0.0) img_pos=(1072.2675908367762, 3457.5328689035596)
elem: name=Schaltkreis_A01KSYD9XE layer=ADE_ET_SIBE_Decke-TXT text= ins=(309.0640149680778, 681.5982204092925, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
  * MTEXT None layer=0 text='S02 ' ins=(309.0640149680778, 683.0382203947888, 0.0) img_pos=(1043.739504915801, 3457.536400934208)
elem: name=S02_A01KSYDAXE layer=ADE_ET_SIBE_Decke text= ins=(312.486700933604, 790.7965823993331, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
elem: name=Schaltkreis_A01KSYDBXE layer=ADE_ET_SIBE_Decke-TXT text= ins=(313.9027009193421, 791.0794623964839, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
  * MTEXT None layer=0 text='LPS01-04-07 ' ins=(313.9027009193421, 792.5194623819802, 0.0) img_pos=(1072.2675908369788, 2812.03097008614)
elem: name=Schaltkreis_A01KSYDCXE layer=ADE_ET_SIBE_Decke-TXT text= ins=(309.0640149680778, 791.0751423965276, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
  * MTEXT None layer=0 text='S02 ' ins=(309.0640149680778, 792.5151423820234, 0.0) img_pos=(1043.739504916005, 2812.0345021167886)
elem: name=S02_A01KSYDDXE layer=ADE_ET_SIBE_Decke text= ins=(312.486700933604, 897.8735044107416, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Schaltkreis_A01KSYDEXE layer=ADE_ET_SIBE_Decke-TXT text= ins=(313.9027009193419, 898.1563844078923, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
  * MTEXT None layer=0 text='LPS01-03-13 ' ins=(313.9027009193419, 899.5963843933882, 0.0) img_pos=(1072.2675908371768, 2180.680040381084)
elem: name=Schaltkreis_A01KSYDFXE layer=ADE_ET_SIBE_Decke-TXT text= ins=(309.0640149680778, 898.152064407936, 0.0) matrix=(-1276.953665018012, -1402.2341647250723)
  * MTEXT None layer=0 text='S02 ' ins=(309.0640149680778, 899.5920643934319, 0.0) img_pos=(1043.7395049162042, 2180.68357241173)
elem: name=Lichtschiene Tecton WS_A01KSYDGXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 471.4410059716186, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
elem: name=Lichtschiene Tecton WS_A01KSYDHXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 468.6890059993368, 0.0) matrix=(-1276.9536650180123, -1402.234164725074)
elem: name=Lichtschiene Tecton WS_A01KSYDIXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 503.4410056493123, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
elem: name=Lichtschiene Tecton WS_A01KSYDJXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 535.441005327006, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Lichtschiene Tecton WS_A01KSYDKXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 567.4410050046995, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
elem: name=Lichtschiene Tecton WS_A01KSYDLXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 599.4410046823932, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Lichtschiene Tecton WS_A01KSYDMXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 631.4410043600869, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Lichtschiene Tecton WS_A01KSYDNXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 663.4410040377802, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
elem: name=Lichtschiene Tecton WS_A01KSYDOXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 695.4410037154739, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Lichtschiene Tecton WS_A01KSYDPXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 727.4410033931676, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Lichtschiene Tecton WS_A01KSYDQXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 759.4410030708614, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Lichtschiene Tecton WS_A01KSYDRXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 791.4410027485551, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYDSXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 824.2621886002353, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Lichtschiene Tecton WS_A01KSYDTXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 852.2621883182173, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYDUXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 884.2621879959111, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYDVXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 916.2621876736048, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYDWXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 948.2621873512985, 0.0) matrix=(-1276.9536650180123, -1402.2341647250719)
elem: name=Lichtschiene Tecton WS_A01KSYDXXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 980.2621870289922, 0.0) matrix=(-1276.9536650180123, -1402.2341647250719)
elem: name=Lichtschiene Tecton WS_A01KSYDYXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 1012.262186706686, 0.0) matrix=(-1276.9536650180123, -1402.2341647250719)
elem: name=Lichtschiene Tecton WS_A01KSYDZXE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 1044.262186384379, 0.0) matrix=(-1276.9536650180123, -1402.2341647250726)
elem: name=Lichtschiene Tecton WS_A01KSYE0XE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 1076.262186062073, 0.0) matrix=(-1276.9536650180123, -1402.2341647250719)
elem: name=Lichtschiene Tecton WS_A01KSYE1XE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 1108.262185739767, 0.0) matrix=(-1276.9536650180123, -1402.2341647250717)
elem: name=Lichtschiene Tecton WS_A01KSYE2XE layer=ADE_ET_BEL_Lichtschiene text= ins=(230.0063198299215, 1140.262185417461, 0.0) matrix=(-1276.9536650180123, -1402.2341647250712)
elem: name=Lichtschiene Tecton WS_A01KSYE3XE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 471.4410059716186, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
elem: name=Lichtschiene Tecton WS_A01KSYE4XE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 468.6890059993368, 0.0) matrix=(-1276.9536650180123, -1402.234164725074)
elem: name=Lichtschiene Tecton WS_A01KSYE5XE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 503.4410056493123, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
elem: name=Lichtschiene Tecton WS_A01KSYE6XE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 535.441005327006, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Lichtschiene Tecton WS_A01KSYE7XE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 567.4410050046995, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
elem: name=Lichtschiene Tecton WS_A01KSYE8XE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 599.4410046823932, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Lichtschiene Tecton WS_A01KSYE9XE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 631.4410043600869, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
elem: name=Lichtschiene Tecton WS_A01KSYEAXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 663.4410040377802, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
elem: name=Lichtschiene Tecton WS_A01KSYEBXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 695.4410037154739, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Lichtschiene Tecton WS_A01KSYECXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 727.4410033931676, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Lichtschiene Tecton WS_A01KSYEDXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 759.4410030708614, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Lichtschiene Tecton WS_A01KSYEEXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 791.4410027485551, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYEFXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 824.2621886002353, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Lichtschiene Tecton WS_A01KSYEGXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 852.2621883182173, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYEHXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 884.2621879959111, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYEIXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 916.2621876736048, 0.0) matrix=(-1276.9536650180123, -1402.2341647250723)
elem: name=Lichtschiene Tecton WS_A01KSYEJXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 948.2621873512985, 0.0) matrix=(-1276.9536650180123, -1402.2341647250719)
elem: name=Lichtschiene Tecton WS_A01KSYEKXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 980.2621870289922, 0.0) matrix=(-1276.9536650180123, -1402.2341647250719)
elem: name=Lichtschiene Tecton WS_A01KSYELXE layer=ADE_ET_BEL_Lichtschiene text= ins=(263.6063194914998, 1012.262186706686, 0.0) matrix=(-1276.9536650180123, -1402.2341647250719)
